CN105742568A,,授权,,一种镍钴铝氧化物及其制备方法,,,,2014/12/9,2016/7/6,荆门市格林美新材料有限公司 | 格林美股份有限公司,,荆门市格林美新材料有限公司 | 格林美股份有限公司,,,,,,,
CN105742568B,,授权,,一种镍钴铝氧化物及其制备方法,,,,2014/12/9,2018/8/7,荆门市格林美新材料有限公司 | 格林美股份有限公司,,荆门市格林美新材料有限公司 | 格林美股份有限公司,,,,,,,
CN105742569A,,授权,,一种锂离子电池负极极片及其制备方法,,,,2016/4/7,2016/7/6,巴斯夫杉杉电池材料有限公司,,巴斯夫杉杉电池材料有限公司,,,,,,,
CN105742569B,,授权,,一种锂离子电池负极极片及其制备方法,,,,2016/4/7,2018/8/3,巴斯夫杉杉电池材料有限公司,,巴斯夫杉杉电池材料有限公司,,,,,,,
CN105742571A,,授权,,空心管状结构的生物碳用锂离子电池负极材料及制备方法,,,,2016/3/30,2016/7/6,陕西科技大学,,陕西科技大学,,,,,,,
CN105742571B,,授权,,空心管状结构的生物碳用锂离子电池负极材料及制备方法,,,,2016/3/30,2018/12/25,陕西科技大学,,陕西科技大学,,,,,,,
CN105742572A,,驳回,,一种三维导电网络支撑的多孔硅纳米材料及其制备方法和用途,,,,2014/12/12,2016/7/6,国家纳米科学中心,,国家纳米科学中心,,,,,,,
CN105742575A,,授权,,一种原位明胶-聚乙烯醇交联碳化制备锂离子电池多孔硅负极的方法,,,,2016/3/18,2016/7/6,北京理工大学,,北京理工大学,,,,,,,
CN105742575B,,授权,,一种原位明胶‑聚乙烯醇交联碳化制备锂离子电池多孔硅负极的方法,,,,2016/3/18,2018/2/6,北京理工大学,,北京理工大学,,,,,,,
CN105742579A,,撤回-视为撤回,,锂离子电池用石墨烯卷空心二氧化锡复合材料的制备方法,,,,2014/12/8,2016/7/6,中国科学院兰州化学物理研究所,,中国科学院兰州化学物理研究所,,,,,,,
CN105742580A,,授权,,一种用于锂硫电池正极的碳硫复合物及其制备和应用,,,,2014/12/10,2016/7/6,中国科学院大连化学物理研究所,,中国科学院大连化学物理研究所,,,,,,,
CN105742580B,,授权,,一种用于锂硫电池正极的碳硫复合物及其制备和应用,,,,2014/12/10,2018/10/9,中国科学院大连化学物理研究所,,中国科学院大连化学物理研究所,,,,,,,
CN105742581A,,撤回-视为撤回,,复合正极活性材料、其制备方法、正极、和锂电池,,,,2015/12/24,2016/7/6,三星电子株式会社 | 三星SDI株式会社 | 全南大学校产学协力团,,三星电子株式会社 | 三星SDI株式会社 | 全南大学校产学协力团,,,,,,,
CN105742584A,,授权,,复合负极活性材料、其制备方法、负极和锂二次电池,,,,2015/12/31,2016/7/6,三星电子株式会社 | 三星SDI株式会社,,三星电子株式会社 | 三星SDI株式会社,,,,,,,
CN105742584B,,授权,,复合负极活性材料、其制备方法、负极和锂二次电池,,,,2015/12/31,2019/6/28,三星电子株式会社 | 三星SDI株式会社,,三星电子株式会社 | 三星SDI株式会社,,,,,,,
CN105742586A,,撤回-视为撤回,,一种石墨烯量子点/纳米硅锂离子电池负极材料的制备方法,,,,2016/2/5,2016/7/6,江南大学,,江南大学,,,,,,,
CN105742587A,,未缴年费,,一种锂硫电池正极用硫/二氧化硅凝胶三维复合材料的制备方法,,,,2016/2/25,2016/7/6,南京师范大学,,南京师范大学,,,,,,,
CN105742587B,,未缴年费,,一种锂硫电池正极用硫/二氧化硅凝胶三维复合材料的制备方法,,,,2016/2/25,2018/10/23,南京师范大学,,南京师范大学,,,,,,,
CN105742589A,,授权,,一种锂离子电池负极用硅-钴-碳复合材料及其制备方法,,,,2016/2/29,2016/7/6,中国有色桂林矿产地质研究院有限公司,,中国有色桂林矿产地质研究院有限公司,,,,,,,
CN105742589B,,授权,,一种锂离子电池负极用硅-钴-碳复合材料及其制备方法,,,,2016/2/29,2018/9/18,中国有色桂林矿产地质研究院有限公司,,中国有色桂林矿产地质研究院有限公司,,,,,,,
CN105742590A,,授权,,一种低电阻率的磷酸铁锂/碳复合材料的制备方法,,,,2016/3/2,2016/7/6,合肥国轩高科动力能源有限公司,,合肥国轩高科动力能源有限公司,,,,,,,
CN105742590B,,授权,,一种低电阻率的磷酸铁锂/碳复合材料的制备方法,,,,2016/3/2,2019/1/8,合肥国轩高科动力能源有限公司,,合肥国轩高科动力能源有限公司,,,,,,,
CN105742591A,,驳回,,一种碳包覆Na3VO4复合负极材料、制备方法及应用,,,,2016/3/2,2016/7/6,三峡大学,,三峡大学,,,,,,,
CN105742592A,,授权,,一种W/W2C/Action Carbon包覆的锂离子电池正极材料制备方法,,,,2016/3/2,2016/7/6,合肥国轩高科动力能源有限公司,,合肥国轩高科动力能源有限公司,,,,,,,
CN105742592B,,授权,,一种W/W2C/活性碳包覆的锂离子电池正极材料制备方法,,,,2016/3/2,2018/5/11,合肥国轩高科动力能源有限公司,,合肥国轩高科动力能源有限公司,,,,,,,
CN105742593A,,驳回 | 复审,,一种锂硫电池用正极材料及其制备方法,,,,2016/2/29,2016/7/6,哈尔滨工业大学,,哈尔滨工业大学,,,,,,,
CN105742595A,,放弃-视为放弃,,一种含镍富锂锰基正极材料及其制备方法、正极、电池,,,,2016/3/4,2016/7/6,广东精进能源有限公司 | 华南师范大学,,广东精进能源有限公司 | 华南师范大学,,,,,,,
CN105742596A,,授权,,一种锂离子电池正极材料的制备方法,,,,2016/3/7,2016/7/6,合肥国轩高科动力能源有限公司,,合肥国轩高科动力能源有限公司,,,,,,,
CN105742596B,,授权,,一种锂离子电池正极材料的制备方法,,,,2016/3/7,2018/6/5,合肥国轩高科动力能源有限公司,,合肥国轩高科动力能源有限公司,,,,,,,
CN105742597A,,未缴年费,,一种新型锂离子电池负极材料的制备方法,,,,2016/3/11,2016/7/6,山西大学,,山西大学,,,,,,,
CN105742597B,,未缴年费,,一种锂离子电池负极材料的制备方法,,,,2016/3/11,2018/10/19,山西大学,,山西大学,,,,,,,
CN105742600A,,撤回-视为撤回,,锂离子电池二氧化硅/碳纳米复合气凝胶负极材料的制备,,,,2016/3/24,2016/7/6,湘潭大学,,湘潭大学,,,,,,,
CN105742601A,,驳回 | 复审,,一种原位合成碳包覆一水合七氧化三钒纳米带的方法及锂离子电池,,,,2016/3/25,2016/7/6,南京航空航天大学,,南京航空航天大学,,,,,,,
CN105742602A,,授权 | 权利转移,,一种钠离子电池负极用Sn/MoS2/C复合材料及其制备方法,,,,2016/3/27,2016/7/6,广东容钠新能源科技有限公司 | 福建容钠新能源科技有限公司,,广东容钠新能源科技有限公司 | 福建容钠新能源科技有限公司,,,,,,,
CN105742602B,,授权 | 权利转移,,一种钠离子电池负极用Sn/MoS2/C复合材料及其制备方法,,,,2016/3/27,2018/7/20,广东容钠新能源科技有限公司 | 福建容钠新能源科技有限公司,,广东容钠新能源科技有限公司 | 福建容钠新能源科技有限公司,,,,,,,
CN105742603A,,撤回-视为撤回,,"一种Bi2O3|BiF3-2xOx|Zn2+,Mg2+掺杂氟化铋层结构锂电正极材料及其制备方法",,,,2016/3/29,2016/7/6,宁波大学,,宁波大学,,,,,,,
CN105742604A,,撤回-视为撤回,,"一种Bi2O3|BiF3-2xOx|Bi3+,Mg2+掺杂氟化铁层结构锂电正极材料及其制备方法",,,,2016/3/29,2016/7/6,宁波大学,,宁波大学,,,,,,,
CN105742605A,,授权 | 权利转移,,一种包覆型锰酸锂复合正极材料的制备方法,,,,2016/4/13,2016/7/6,唐山鑫丰锂业有限公司,,唐山鑫丰锂业有限公司,,,,,,,
CN105742605B,,授权 | 权利转移,,一种包覆型锰酸锂复合正极材料的制备方法,,,,2016/4/13,2019/8/9,唐山鑫丰锂业有限公司,,唐山鑫丰锂业有限公司,,,,,,,
CN105742606A,,授权 | 权利转移,,一种包覆型镍掺杂锂锰铝钴正极材料的制备方法,,,,2016/4/13,2016/7/6,湖南美特新材料科技有限公司,,湖南美特新材料科技有限公司,,,,,,,
CN105742606B,,授权 | 权利转移,,一种包覆型镍掺杂锂锰铝钴正极材料的制备方法,,,,2016/4/13,2019/8/27,湖南美特新材料科技有限公司,,湖南美特新材料科技有限公司,,,,,,,
CN105742608A,,授权,,一种Mo2C/CNTs纳米片电极材料及其制备方法,,,,2016/4/19,2016/7/6,陕西科技大学,,陕西科技大学,,,,,,,
CN105742608B,,授权,,一种Mo2C/CNTs纳米片电极材料及其制备方法,,,,2016/4/19,2018/7/17,陕西科技大学,,陕西科技大学,,,,,,,
CN105742609A,,授权,,水绵基生物质碳材料/纳米硫复合材料的制备方法,,,,2016/4/22,2016/7/6,河北工业大学 | 河源广工大协同创新研究院,,河北工业大学 | 河源广工大协同创新研究院,,,,,,,
CN105742609B,,授权,,水绵基生物质碳材料/纳米硫复合材料的制备方法,,,,2016/4/22,2018/4/13,河北工业大学 | 河源广工大协同创新研究院,,河北工业大学 | 河源广工大协同创新研究院,,,,,,,
CN105742610A,,授权,,一种碳包覆磷酸铁锰锂薄膜型正极材料的制备方法,,,,2016/5/4,2016/7/6,合肥国轩高科动力能源有限公司,,合肥国轩高科动力能源有限公司,,,,,,,
CN105742610B,,授权,,一种碳包覆磷酸铁锰锂薄膜型正极材料的制备方法,,,,2016/5/4,2018/9/18,合肥国轩高科动力能源有限公司,,合肥国轩高科动力能源有限公司,,,,,,,
CN105742611A,,授权,,一种锂离子电池负极材料、其制备方法及锂离子电池,,,,2016/5/6,2016/7/6,中国科学院宁波材料技术与工程研究所,,中国科学院宁波材料技术与工程研究所,,,,,,,
CN105742611B,,授权,,一种锂离子电池负极材料、其制备方法及锂离子电池,,,,2016/5/6,2018/9/21,中国科学院宁波材料技术与工程研究所,,中国科学院宁波材料技术与工程研究所,,,,,,,
CN105742612A,,未缴年费,,一种用于三维薄膜锂离子电池的LiFePO4/TiO2正极材料及其制备方法,,,,2016/5/12,2016/7/6,四川大学,,四川大学,,,,,,,
CN105742612B,,未缴年费,,一种用于三维薄膜锂离子电池的LiFePO4/TiO2正极材料及其制备方法,,,,2016/5/12,2018/4/6,四川大学,,四川大学,,,,,,,
CN105742613A,,授权,,一种负极极片和锂离子电池,,,,2016/4/18,2016/7/6,宁德新能源科技有限公司,,宁德新能源科技有限公司,,,,,,,
CN105742613B,,授权,,一种负极极片和锂离子电池,,,,2016/4/18,2018/9/18,宁德新能源科技有限公司,,宁德新能源科技有限公司,,,,,,,
CN105742614A,,驳回,,五氧化二钒正极材料及其制备方法,,,,2014/12/8,2016/7/6,宁德时代新能源科技股份有限公司,,宁德时代新能源科技股份有限公司,,,,,,,
CN105742616A,,授权 | 权利转移,,一种无序岩盐结构的锂离子电池正极材料及其制备方法,,,,2016/2/29,2016/7/6,喀什奥创电子技术有限责任公司,,喀什奥创电子技术有限责任公司,,,,,,,
CN105742616B,,授权 | 权利转移,,一种无序岩盐结构的锂离子电池正极材料及其制备方法,,,,2016/2/29,2019/2/5,喀什奥创电子技术有限责任公司,,喀什奥创电子技术有限责任公司,,,,,,,
CN105742617A,,未缴年费,,一种锂离子电池正极材料铜酸锂的制备方法,,,,2016/4/7,2016/7/6,上海应用技术大学,,上海应用技术大学,,,,,,,
CN105742617B,,未缴年费,,一种锂离子电池正极材料铜酸锂的制备方法,,,,2016/4/7,2017/12/26,上海应用技术大学,,上海应用技术大学,,,,,,,
CN105742618A,,授权 | 权利转移,,一种钛酸锂复合负极材料及其制备方法,,,,2016/4/6,2016/7/6,山东昭文新能源科技有限公司,,山东昭文新能源科技有限公司,,,,,,,
CN105742618B,,授权 | 权利转移,,一种钛酸锂复合负极材料及其制备方法,,,,2016/4/6,2017/9/12,山东昭文新能源科技有限公司,,山东昭文新能源科技有限公司,,,,,,,
CN105742619A,,授权,,一种无定型锰氧化物包覆铁氧化物锂/钠离子电池负极材料及其制备方法,,,,2016/2/29,2016/7/6,武汉大学,,武汉大学,,,,,,,
CN105742619B,,授权,,一种无定型锰氧化物包覆铁氧化物锂/钠离子电池负极材料及其制备方法,,,,2016/2/29,2018/6/19,武汉大学,,武汉大学,,,,,,,
CN105742620A,,撤回-视为撤回,,一种片状多孔Li1.2Ni0.13Co0.13Mn0.54O2正极材料及其制备方法,,,,2014/12/12,2016/7/6,上海驰源新材料科技有限公司,,上海驰源新材料科技有限公司,,,,,,,
CN105742622A,,驳回,,一种橄榄石型结构LiMPO4表面修饰层状富锂锰基正极材料及其制备方法,,,,2016/3/27,2016/7/6,华南理工大学,,华南理工大学,,,,,,,
CN105742623A,,驳回,,一种纳米棱柱状富锂材料及其制备方法与应用,,,,2016/4/7,2016/7/6,华南师范大学,,华南师范大学,,,,,,,
CN105742624A,,撤回-视为撤回,,一种中空多孔级次微纳结构球形镍锰酸锂材料的制备方法,,,,2016/4/14,2016/7/6,河北工业大学,,河北工业大学,,,,,,,
CN105742625A,,授权,,具有层状夹心结构的纳米电极材料及其制备方法和应用,,,,2016/4/15,2016/7/6,深圳赛骄阳能源科技股份有限公司,,深圳赛骄阳能源科技股份有限公司,,,,,,,
CN105742625B,,授权,,具有层状夹心结构的纳米电极材料及其制备方法和应用,,,,2016/4/15,2018/3/2,深圳赛骄阳能源科技股份有限公司,,深圳赛骄阳能源科技股份有限公司,,,,,,,
CN105742626A,,授权 | 权利转移,,一种镍钴复合氧化物及其制备方法,,,,2014/12/9,2016/7/6,格林爱科(荆门)新能源材料有限公司,,格林爱科(荆门)新能源材料有限公司,,,,,,,
CN105742626B,,授权 | 权利转移,,一种镍钴复合氧化物及其制备方法,,,,2014/12/9,2018/8/24,格林爱科(荆门)新能源材料有限公司,,格林爱科(荆门)新能源材料有限公司,,,,,,,
CN105742627A,,驳回,,一种LiNixCoyMnl-x-yBrzO2-z/石墨烯复合正极材料的制备方法,,,,2016/4/15,2016/7/6,合肥工业大学,,合肥工业大学,,,,,,,
CN105742629A,,授权,,一种锂离子电池正极材料磷酸铁锂/石墨烯复合物的原位制备方法,,,,2014/12/9,2016/7/6,中国有研科技集团有限公司,,中国有研科技集团有限公司,,,,,,,
CN105742629B,,授权,,一种锂离子电池正极材料磷酸铁锂/石墨烯复合物的原位制备方法,,,,2014/12/9,2018/10/26,中国有研科技集团有限公司,,中国有研科技集团有限公司,,,,,,,
CN105742630A,,撤回-视为撤回,,一种α-ZnMoO4锂离子电池负极材料及其制备方法,,,,2016/2/29,2016/7/6,陕西科技大学,,陕西科技大学,,,,,,,
CN105742631A,,撤回-视为撤回,,高纯纳米级磷酸铁锂微分反应结晶产业化制备方法,,,,2016/3/10,2016/7/6,黄铭 | 黄博,,黄铭 | 黄博,,,,,,,
CN105742632A,,撤回-视为撤回,,"一种梯度结构包覆的Fe3+,B3+掺杂氟化铜锂电正极材料及其制备方法",,,,2016/3/29,2016/7/6,宁波大学,,宁波大学,,,,,,,
CN105742633A,,授权,,多孔富氧氮化钒纳米片及其制备方法和应用,,,,2016/4/8,2016/7/6,武汉理工大学,,武汉理工大学,,,,,,,
CN105742633B,,授权,,多孔富氧氮化钒纳米片及其制备方法和应用,,,,2016/4/8,2018/3/20,武汉理工大学,,武汉理工大学,,,,,,,
CN105742635A,,授权,,一种二氧化锡/石墨烯/碳复合材料及其制备方法,,,,2016/1/1,2016/7/6,三峡大学,,三峡大学,,,,,,,
CN105742635B,,授权,,一种二氧化锡/石墨烯/碳复合材料及其制备方法,,,,2016/1/1,2017/8/25,三峡大学,,三峡大学,,,,,,,
CN105742636A,,驳回 | 复审,,一种锂离子电池石墨负极材料及其制备方法,,,,2014/12/9,2016/7/6,宁波杉杉新材料科技有限公司,,宁波杉杉新材料科技有限公司,,,,,,,
CN105742640A,,驳回,,适用于锂离子电池硅基负极材料的粘结剂、粘结剂的制法及负极材料,,,,2016/3/11,2016/7/6,湖州杉杉新能源科技有限公司,,湖州杉杉新能源科技有限公司,,,,,,,
CN105742642A,,未缴年费 | 权利转移,,一种锂离子电池负极材料的制备方法,,,,2016/3/28,2016/7/6,上海德朗能动力电池有限公司 | 德朗能(张家港)动力电池有限公司 | 宁波奉化德朗能动力电池有限公司,,上海德朗能动力电池有限公司 | 德朗能(张家港)动力电池有限公司 | 宁波奉化德朗能动力电池有限公司,,,,,,,
CN105742642B,,未缴年费 | 权利转移,,一种锂离子电池负极材料的制备方法,,,,2016/3/28,2018/3/30,上海德朗能动力电池有限公司 | 德朗能(张家港)动力电池有限公司 | 宁波奉化德朗能动力电池有限公司,,上海德朗能动力电池有限公司 | 德朗能(张家港)动力电池有限公司 | 宁波奉化德朗能动力电池有限公司,,,,,,,
CN105742647A,,授权,,一种长程有序锂-空气电池正极及其应用,,,,2014/12/10,2016/7/6,中国科学院大连化学物理研究所,,中国科学院大连化学物理研究所,,,,,,,
CN105742647B,,授权,,一种长程有序锂-空气电池正极及其应用,,,,2014/12/10,2018/7/20,中国科学院大连化学物理研究所,,中国科学院大连化学物理研究所,,,,,,,
CN105742692A,,未缴年费,,基于WS2层片状纳米阵列结构的高容量锂离子电池及其制备方法,,,,2016/2/25,2016/7/6,中国地质大学(北京),,中国地质大学(北京),,,,,,,
CN105742692B,,未缴年费,,基于WS2层片状纳米阵列结构的高容量锂离子电池及其制备方法,,,,2016/2/25,2018/12/11,中国地质大学(北京),,中国地质大学(北京),,,,,,,
CN105742695A,,授权 | 保全,,一种锂离子电池及其制备方法,,,,2016/4/28,2016/7/6,深圳市力为锂能科技有限公司,,深圳市力为锂能科技有限公司,,,,,,,
CN105742695B,,授权 | 保全,,一种锂离子电池及其制备方法,,,,2016/4/28,2018/3/27,深圳市力为锂能科技有限公司,,深圳市力为锂能科技有限公司,,,,,,,
CN105742700A,,驳回,,一种聚醚酰亚胺凝胶聚合物电解质及其制备方法,,,,2016/3/17,2016/7/6,北京化工大学,,北京化工大学,,,,,,,
CN105742703A,,驳回,,一种含二氟草酸硼酸锂添加剂的高压功能电解液及其制备与应用,,,,2016/3/9,2016/7/6,华南师范大学,,华南师范大学,,,,,,,
CN105742705A,,授权 | 权利转移,,电解液以及包括该电解液的锂离子电池,,,,2016/3/31,2016/7/6,江苏时代新能源科技有限公司,,江苏时代新能源科技有限公司,,,,,,,
CN105742705B,,授权 | 权利转移,,电解液以及包括该电解液的锂离子电池,,,,2016/3/31,2019/5/7,江苏时代新能源科技有限公司,,江苏时代新能源科技有限公司,,,,,,,
CN105742706A,,授权,,一种锂电池正极添加剂,,,,2016/4/1,2016/7/6,朱政,,朱政,,,,,,,
CN105742706B,,授权,,一种锂电池正极添加剂,,,,2016/4/1,2018/6/29,朱政,,朱政,,,,,,,
CN105742708A,,驳回,,电解液以及包括该电解液的锂离子电池,,,,2016/4/15,2016/7/6,宁德时代新能源科技股份有限公司,,宁德时代新能源科技股份有限公司,,,,,,,
CN105742711A,,授权,,一种电解液以及一种锂离子电池,,,,2016/5/12,2016/7/6,中国科学院宁波材料技术与工程研究所,,中国科学院宁波材料技术与工程研究所,,,,,,,
CN105742711B,,授权,,一种电解液以及一种锂离子电池,,,,2016/5/12,2019/9/24,中国科学院宁波材料技术与工程研究所,,中国科学院宁波材料技术与工程研究所,,,,,,,
CN105742719A,,授权 | 权利转移,,喷涂设备及采用该设备制备聚合物锂离子电池的制备方法,,,,2016/3/31,2016/7/6,山西能际智能科技有限责任公司,,山西能际智能科技有限责任公司,,,,,,,
CN105742719B,,授权 | 权利转移,,聚合物锂离子电池的制备方法,,,,2016/3/31,2019/4/26,山西能际智能科技有限责任公司,,山西能际智能科技有限责任公司,,,,,,,
CN105742722A,,授权,,卷绕式软包弧形电池及卷绕式软包弧形电池制备方法,,,,2016/4/27,2016/7/6,惠州亿纬锂能股份有限公司,,惠州亿纬锂能股份有限公司,,,,,,,
CN105742722B,,授权,,卷绕式软包弧形电池及卷绕式软包弧形电池制备方法,,,,2016/4/27,2019/2/1,惠州亿纬锂能股份有限公司,,惠州亿纬锂能股份有限公司,,,,,,,
CN105742727A,,授权,,一种二次电池、用途及其负极的制备方法,,,,2014/12/9,2016/7/6,中国科学院物理研究所,,中国科学院物理研究所,,,,,,,
CN105742727B,,授权,,一种二次电池、用途及其负极的制备方法,,,,2014/12/9,2018/5/22,中国科学院物理研究所,,中国科学院物理研究所,,,,,,,
CN105742728A,,驳回,,一种锂离子二次电池,,,,2014/12/9,2016/7/6,中国有研科技集团有限公司,,中国有研科技集团有限公司,,,,,,,
CN105742761A,,授权,,一种全固态锂-空气电池及其制备方法与应用,,,,2016/2/29,2016/7/6,苏州大学,,苏州大学,,,,,,,
CN105742761B,,授权,,一种全固态锂‑空气电池及其制备方法与应用,,,,2016/2/29,2018/3/23,苏州大学,,苏州大学,,,,,,,
CN105752947A,,未缴年费,,一种制备硒化锡纳米带和硒化锡纳米线的方法,,,,2016/1/25,2016/7/13,广东工业大学,,广东工业大学,,,,,,,
CN105752947B,,未缴年费,,一种制备硒化锡纳米带和硒化锡纳米线的方法,,,,2016/1/25,2017/12/1,广东工业大学,,广东工业大学,,,,,,,
CN105753072A,,授权,,一种镍锰酸锂、其制备方法及用途,,,,2016/2/3,2016/7/13,国家纳米科学中心,,国家纳米科学中心,,,,,,,
CN105753072B,,授权,,一种镍锰酸锂、其制备方法及用途,,,,2016/2/3,2017/12/12,国家纳米科学中心,,国家纳米科学中心,,,,,,,
CN105754027A,,授权 | 质押 | 权利转移,,一种偏氟乙烯聚合物、其制备方法及应用,,,,2014/12/15,2016/7/13,中化蓝天氟材料有限公司 | 浙江蓝天环保高科技股份有限公司 | 中化蓝天集团有限公司,,中化蓝天氟材料有限公司 | 浙江蓝天环保高科技股份有限公司 | 中化蓝天集团有限公司,,,,,,,
CN105754027B,,授权 | 质押 | 权利转移,,一种偏氟乙烯聚合物、其制备方法及应用,,,,2014/12/15,2019/3/22,中化蓝天氟材料有限公司 | 浙江蓝天环保高科技股份有限公司 | 中化蓝天集团有限公司,,中化蓝天氟材料有限公司 | 浙江蓝天环保高科技股份有限公司 | 中化蓝天集团有限公司,,,,,,,
CN105754302A,,授权,,含芳香族链段的聚酯微多孔薄膜,,,,2014/12/16,2016/7/13,东丽先端材料研究开发(中国)有限公司,,东丽先端材料研究开发(中国)有限公司,,,,,,,
CN105754302B,,授权,,含芳香族链段的聚酯微多孔薄膜,,,,2014/12/16,2018/9/25,东丽先端材料研究开发(中国)有限公司,,东丽先端材料研究开发(中国)有限公司,,,,,,,
CN105755327A,,授权 | 权利转移,,低能高效放电合金铝箔及其制备方法,,,,2016/3/29,2016/7/13,江阴新仁铝箔科技有限公司,,江阴新仁铝箔科技有限公司,,,,,,,
CN105755327B,,授权 | 权利转移,,低能高效放电合金铝箔及其制备方法,,,,2016/3/29,2017/10/20,江阴新仁铝箔科技有限公司,,江阴新仁铝箔科技有限公司,,,,,,,
CN105761944A,,授权 | 权利转移,,一种混合超级电容器用复合正极片及其制备方法、混合超级电容器,,,,2016/4/28,2016/7/13,中创新航科技集团股份有限公司,,中创新航科技集团股份有限公司,,,,,,,
CN105761944B,,授权 | 权利转移,,一种混合超级电容器用复合正极片及其制备方法、混合超级电容器,,,,2016/4/28,2018/5/4,中创新航科技集团股份有限公司,,中创新航科技集团股份有限公司,,,,,,,
CN105762317A,,授权 | 权利转移,,一种水溶性聚合物辅助的无机复合隔膜的制备方法,,,,2016/1/19,2016/7/13,安徽圣格能源科技有限公司,,安徽圣格能源科技有限公司,,,,,,,
CN105762317B,,授权 | 权利转移,,一种水溶性聚合物辅助的无机复合隔膜的制备方法,,,,2016/1/19,2018/12/7,安徽圣格能源科技有限公司,,安徽圣格能源科技有限公司,,,,,,,
CN105762318A,,授权,,锂离子电池专用隔膜及其制备方法,,,,2016/1/7,2016/7/13,超美斯新材料股份有限公司,,超美斯新材料股份有限公司,,,,,,,
CN105762318B,,授权,,锂离子电池专用隔膜及其制备方法,,,,2016/1/7,2018/8/21,超美斯新材料股份有限公司,,超美斯新材料股份有限公司,,,,,,,
CN105762319A,,驳回,,一种高内聚力的锂离子电池复合隔膜及其制备方法,,,,2016/3/2,2016/7/13,南京国轩电池有限公司,,南京国轩电池有限公司,,,,,,,
CN105762323A,,未缴年费 | 权利转移,,全固态薄膜锂离子电池纳米碳负极及其制备方法,,,,2016/1/7,2016/7/13,徐州康翔精密制造有限公司,,徐州康翔精密制造有限公司,,,,,,,
CN105762323B,,未缴年费 | 权利转移,,全固态薄膜锂离子电池纳米碳负极及其制备方法,,,,2016/1/7,2018/8/24,徐州康翔精密制造有限公司,,徐州康翔精密制造有限公司,,,,,,,
CN105762326A,,驳回 | 复审,,一种锂电池及其制备方法,,,,2014/12/17,2016/7/13,中国科学院宁波材料技术与工程研究所,,中国科学院宁波材料技术与工程研究所,,,,,,,
CN105762328A,,授权,,一种钝化锂粉及其制备方法、添加该钝化锂粉的正极材料及电池,,,,2014/12/15,2016/7/13,比亚迪股份有限公司,,比亚迪股份有限公司,,,,,,,
CN105762328B,,授权,,一种钝化锂粉及其制备方法、添加该钝化锂粉的正极材料及电池,,,,2014/12/15,2019/3/29,比亚迪股份有限公司,,比亚迪股份有限公司,,,,,,,
CN105762329A,,授权,,一种用于锂离子电池的硅基复合负极材料及制备方法,,,,2014/12/16,2016/7/13,中国有研科技集团有限公司,,中国有研科技集团有限公司,,,,,,,
CN105762329B,,授权,,一种用于锂离子电池的硅基复合负极材料及制备方法,,,,2014/12/16,2019/1/15,中国有研科技集团有限公司,,中国有研科技集团有限公司,,,,,,,
CN105762334A,,授权,,适合水性粘结剂体系的纳米磷酸铁锂复合正极材料及其制备方法,,,,2014/12/16,2016/7/13,中国有研科技集团有限公司,,中国有研科技集团有限公司,,,,,,,
CN105762334B,,授权,,适合水性粘结剂体系的纳米磷酸铁锂复合正极材料及其制备方法,,,,2014/12/16,2018/8/10,中国有研科技集团有限公司,,中国有研科技集团有限公司,,,,,,,
CN105762336A,,授权,,负极复合材料及其制备方法以及锂离子电池,,,,2014/12/19,2016/7/13,江苏华东锂电技术研究院有限公司 | 清华大学,,江苏华东锂电技术研究院有限公司 | 清华大学,,,,,,,
CN105762336B,,授权,,负极复合材料及其制备方法以及锂离子电池,,,,2014/12/19,2019/6/25,江苏华东锂电技术研究院有限公司 | 清华大学,,江苏华东锂电技术研究院有限公司 | 清华大学,,,,,,,
CN105762337A,,授权,,一种硅/石墨烯/碳纤维复合负极材料及其制备方法,,,,2016/1/22,2016/7/13,三峡大学,,三峡大学,,,,,,,
CN105762337B,,授权,,一种硅/石墨烯/碳纤维复合负极材料及其制备方法,,,,2016/1/22,2017/11/14,三峡大学,,三峡大学,,,,,,,
CN105762338A,,撤回-视为撤回,,一种利用镁热还原制备锂离子电池硅碳负极材料的方法,,,,2016/2/4,2016/7/13,天津大学,,天津大学,,,,,,,
CN105762339A,,驳回,,一种改性正极材料及其制备方法,,,,2016/2/22,2016/7/13,中国科学技术大学,,中国科学技术大学,,,,,,,
CN105762340A,,授权,,一种TiO2/C包覆石墨复合材料、制备方法及其作为锂离子电池负极材料的应用,,,,2016/2/26,2016/7/13,焦作聚能能源科技有限公司,,焦作聚能能源科技有限公司,,,,,,,
CN105762340B,,授权,,一种TiO2/C包覆石墨复合材料、制备方法及其作为锂离子电池负极材料的应用,,,,2016/2/26,2018/12/7,焦作聚能能源科技有限公司,,焦作聚能能源科技有限公司,,,,,,,
CN105762341A,,驳回 | 复审,,一种纳米硫/环状聚吡咯复合正极材料的制备方法,,,,2016/3/4,2016/7/13,河源广工大协同创新研究院,,河源广工大协同创新研究院,,,,,,,
CN105762342A,,授权 | 权利转移,,一种石墨烯微片/磷酸铁锂复合正极材料及其制备方法,,,,2016/3/31,2016/7/13,安徽金昆泰电子科技有限公司,,安徽金昆泰电子科技有限公司,,,,,,,
CN105762342B,,授权 | 权利转移,,一种石墨烯微片/磷酸铁锂复合正极材料及其制备方法,,,,2016/3/31,2018/5/1,安徽金昆泰电子科技有限公司,,安徽金昆泰电子科技有限公司,,,,,,,
